review,rating,date,product_name,category,scraped_date,rating_numeric,processed_text,sentiment
"Fungsi layar layar cerdas untuk televisi ini sangat mudah, konten ponsel dapat disalurkan langsung ke televisi, tak perlu khawatir tentang layar ponsel yang kecil! 📱🎥De...",bintang 5,6 hari lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,fungsi layar layar cerdas televisi sangat mudah konten ponsel salur langsung televisi tak perlu khawatir layar ponsel kecil,positive
"TV TCL QD miniled 50 inch sangat bagus dr gambar dan suaranya. Mantap

Kualitas: sangat baik

Kondisi: produk aman di terima

Kualitas Suara: bagus dan dolby",bintang 5,3 hari lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,tcl miniled inch sangat bagus gambar suara mantap kualitas sangat baik kondisi produk aman terima kualitas suara bagus dolby,positive
"Energi hemat dan ramah lingkungan, hidup berkelanjutan, konsumsi daya penunggu TV rendah, berkontribusi bagi planet! 🌍💚Kualitas suara yang jelas, mendengarkan musik, me...",bintang 5,6 hari lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,energi hemat ramah lingkung hidup lanjut konsumsi daya tunggu rendah kontribusi planet kualitas suara jelas dengar musik,positive
"Sangat memuaskan, pengiriman aman, tv berfungsi dengan baik. Awalnya sempat ragu, tapi aman kok pengirimannya, packingnya juga aman

Kualitas: bagus

Kualitas Suara: bagu...",bintang 5,3 hari lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,sangat muas kirim aman fungsi baik awal sempat ragu aman kok kirim packingnya aman kualitas bagus kualitas suara bagu,positive
"pengiriaman cepat juga. aman sekali waktu awal pesan ragu karna gaada pengiriman instan tapi ini aman ko, untuk gambar jernih sekaliii terimakasihh, lumayan besar sekalii...",bintang 5,3 hari lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,pengiriaman cepat aman sekali waktu awal pesan ragu karna gaada kirim instan ini aman gambar jernih sekaliii terimakasihh lumayan besar sekali,positive
"Kualitas: sangat memuaskan
Kualitas Suara: berkualitas
Tampilan: jernih
Produk berkualitas recommended...👍👍👍 Alhamdulilahh pokoknya puas, trima kasih kurir 🙏pakai jas...",bintang 5,1 minggu lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,kualitas sangat muas kualitas suara kualitas tampil jernih produk kualitas recommended alhamdulilahh pokok puas trima kasih kurir pakai jas,positive
"Kualitas: sangat bagus
Kualitas Suara: oke jernih
Tampilan: mantap elegan
Terima kasih untun seler resmi panasonic , pesanan saya sudah selamat sampay tujuan dengan aman....",bintang 5,1 minggu lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,kualitas sangat bagus kualitas suara oke jernih tampil mantap elegan terima kasih untun seler resmi panasonic pesan sudah selamat sampay tuju aman,positive
"Alhamdulillah TV mendarat dg aman & bisa berfungsi dg baik. Cuma sedikit kecewa dg packingnya tanpa pack kayu, bahkan tdk dibublewrap sama sekali.

Syukurnya tvnya am...",bintang 5,3 hari lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:44,5,alhamdulillah darat aman fungsi baik cuma sedikit kecewa packingnya pack kayu bahkan tdk dibublewrap sama sekali syukur tvnya,positive
Kemampuan HDR di TV ini memberikan pengalaman menonton yang luar biasa. Warna yang lebih kaya dan kontras yang lebih baik membuat setiap tayangan menjadi lebih menarik. E...,bintang 5,6 hari lalu,Panasonic TH-65MX650G Premium 4K LED Google TV [65 Inch],Elektronik,2025-06-25 16:19:50,5,mampu hdr beri alam tonton luar biasa warna lebih kaya kontras lebih baik buat tayang jadi lebih tarik,positive
barang tidak sesuai kak lcdny pecah hancur,bintang 5,1 bulan lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,barang sesuai kak lcdny pecah hancur,positive
"Responsif, Packing aman, PC working well. Sukses jualanya, semoga bermanfaat dan awet PC nya.",bintang 5,1 bulan lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,responsif packing aman working well sukses jualanya moga manfaat awet nya,positive
beli 2 pcs.. pakingaman beut.. ditesnyala smua .. dapet  kumplit keyboard mouse usb hub ext.. josss.. mantaaap,bintang 5,5 hari lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,beli pcs pakingaman beut ditesnyala smua dapet kumplit keyboard mouse usb hub ext josss mantaaap,positive
"barang BARU, di terima kondisi aman. rekomendasi seller.",bintang 5,3 minggu lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,barang baru terima kondisi aman rekomendasi seller,positive
"Sesuailah..,yah meski pengiriman makan waktu 5hari kerja.",bintang 5,3 minggu lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,sesuai yah meski kirim makan waktu hari kerja,positive
Terbaik sangat. Recommended sellerrrr,bintang 5,1 bulan lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,baik sangat recommended sellerrrr,positive
"sedikit kecewa dengan janji diberikan key. dan mouse wireless.ternyata yang diberi sesuai deskripsi..
memberikan janji plsu",bintang 5,1 bulan lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,sedikit kecewa janji beri key mouse wireless nyata beri sesuai deskripsi beri janji plsu,positive
bagus banget,bintang 5,5 hari lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,bagus banget,positive
"Mantap, berfungsi dengan baik",bintang 5,4 minggu lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,mantap fungsi baik,positive
Sesuai deskripsi,bintang 5,1 minggu lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:23,5,sesuai deskripsi,positive
ok nice good job,bintang 4,4 bulan lalu,"HW Komputer Full PC All-in-One Baru Terbaru HD Super Tipis Intel Core i3/i5/i7 Untuk Rumah, Belajar, Kantor, Gaming dan Hiburan - 19/22/24/27 Inch Curve Gratis Keyboard dan Mouse! . Kemasan karton dan busa Rak Kayu Inklusif.Garansi 1 Tahun. Kabel Layar - i3-3220/8G+128G, 19 inch",Elektronik,2025-06-25 16:17:28,4,nice good job,positive
"dari dulu baru kali ini beli online agak aneh pengiriman nya,, haha
kiriman tidak sesuai, malah dikirim ulang melalui toko oren, drone mudah dimainkan, cuma kamera burik...",bintang 4,3 hari lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,4,dulu baru kali beli online aneh kirim nya haha kirim sesuai malah kirim ulang lalu toko oren drone mudah main cuma kamera burik,positive
"Barang sesuai deskripsi
Berfungsi dengan baik
Petunjuk cara kalibrasinya di kasih tau
Packing aman
Makasih",bintang 5,8 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,barang sesuai deskripsi fungsi baik tunjuk cara kalibrasi kasih tau packing aman makasih,positive
mgkn kardusnya perlu dikasih yang lebih tebal...karena kardus asli ringsek kegencet2 kayaknya....bagian atas drone adakepalanya posisi miring kayak bekas ketindihan untjn...,bintang 5,8 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,mgkn kardus perlu kasih lebih tebal kardus asli ringsek gencet kayak bagi atas drone adakepalanya posisi miring kayak bekas tindih untjn,positive
Mantab! jangan lupa baterai remote A2 ya.,bintang 5,6 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,mantab jangan lupa baterai remote,positive
"penjualnya fast response, packingnya lumayan rapih",bintang 5,Lebih dari 1 tahun lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,jual fast response packingnya lumayan rapih,positive
"Alhamdulillah barang sudah sampai, 
mantap, dengan harga segitu sudah bisa latihan menerbangkan Drone,",bintang 5,4 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,alhamdulillah barang sampai mantap harga segitu bisa latih terbang drone,positive
"Keren berfungsi dengan baik 
dan part nya lengkap
Terima kasih admin",bintang 5,6 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,keren fungsi baik part nya lengkap terima kasih admin,positive
Barang sudah diterima lengkap asesoris semoga enak dipakai .Barang paking aman dari benturan,bintang 5,2 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,barang terima lengkap asesoris moga enak pakai barang paking aman bentur,positive
Datang sesuai deskripsi dan cepat datang,bintang 5,3 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,datang sesuai deskripsi cepat datang,positive
drone sudah dicoba ok pengiriman cepat ok juragan,bintang 5,1 minggu lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:47,5,drone coba kirim cepat juragan,positive
"produk bagus ,, berfungsi dgn baik ..
respon & pengiriman : baik & cepat..
packing rapi & aman ..",bintang 5,1 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,produk bagus fungsi dgn baik respon kirim baik cepat packing rapi aman,positive
"tolong infokan ke saya, bagaimana cara memfoto dan merekam video?krn sy cb beberapa kali tidak bisa connect...tx",bintang 5,Lebih dari 1 tahun lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,info saya bagaimana cara foto rekam video krn beberapa kali bisa connect,positive
"baru 2 hari beli pas di terbangkan uji di ketinggian terbawa angin hilang nggak balik lagi. 
lain kali kalau mau beli drone pilih lah drone yang sudah ber GPS biar bisa p...",bintang 5,Lebih dari 1 tahun lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,baru hari beli pas terbang uji tinggi bawa angin hilang balik lain kali kalau mau beli drone pilih lah drone sudah ber gps biar,positive
aman terkendali,bintang 5,4 minggu lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,aman kendali,positive
"Barang sampai dengan aman sesuai pesanan, bagus . Terima kasih Selller & Tokopedia",bintang 5,Lebih dari 1 tahun lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,barang dengan aman sesuai pesan bagus terima kasih selller tokopedia,positive
aman dan rapi.lebih stabil,bintang 5,5 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,aman rapi lebih stabil,positive
sesuai deskripsi,bintang 5,6 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,sesuai deskripsi,positive
Lumayan buat anak belajar jadi pilot,bintang 5,3 minggu lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,lumayan buat anak ajar jadi pilot,positive
saya terima dengan baik dean dengan packing rapi.......................................................................,bintang 5,Lebih dari 1 tahun lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:52,5,terima baik dean packing rapi,positive
Cukup bintang saja yg bicara.,bintang 5,Lebih dari 1 tahun lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:58,5,cukup bintang bicara,positive
mantaaap,bintang 5,8 bulan lalu,S1S Drone BRUSHLESS Dual Camera 8K Sensor Anti Tabrak Optical Flow - S1S 2 Battre,Elektronik,2025-06-25 16:14:58,5,mantaaap,positive
"packing rapi dan aman,  sesuai dengan pesanan, mau dibawa keluar negeri, semoga rasanya cocok dilidah",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,packing rapi aman sesuai pesan mau bawa keluar negeri moga rasa cocok lidah,positive
"Gudeg sudah diterima sesuai pesanan dan aman. Seller packing rapi pakai bubnle wrap, jdi kaleng aman dan ga penyok. Udh dibuka dan expired msh 2025. Udh dicobain dan rasa...",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,gudeg terima sesuai pesan aman seller packing rapi pakai bubnle wrap jdi kaleng aman penyok udh buka expired msh udh dicobain rasa,positive
"Respon cepat, packaging aman, tasty, sesuai harapan.",bintang 5,3 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,respon cepat packaging aman tasty sesuai harap,positive
"Rasanya enak, respon seller sigap & pengiriman barang juga cepat, terima kasih.",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,rasa enak respon seller sigap kirim barang cepat terima kasih,positive
"yang penting praktis.
untuk rasa enak,pastinya ketagihan.",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,penting praktis rasa enak pasti tagih,positive
"bagus baru pertama order, mau coba rasanya bagaimana, oke. 👍👍",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,bagus baru pertama order mau coba rasa bagaimana oke,positive
"produk sampai utuh, tidak pecok, tidak berdebu.",bintang 5,3 minggu lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,produk utuh pecok debu,positive
Seller baik banget. Benernya gak ada pengiriman instant apalagi pesannya di weekend sore. Namun seler mencoba karena memang gudeg kaleng ini request dadakauntuk handcarry...,bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,seller baik banget benernya gak kirim instant pesan weekend sore seler coba memang gudeg kaleng request dadakauntuk handcarry,positive
"Enak, sesuai iklan. Seller responsif, sudah langganan 👍🏽",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,enak sesuai iklan seller responsif langgan,positive
Enak… seperti biasa rasanya dan kayaknya bakal beli lagi sih,bintang 5,10 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:40,5,enak biasa rasa kayak bakal beli sih,positive
"Pengiriman cepat, harga bersaing, Dan seller responsive - terima kasih",bintang 5,8 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,kirim cepat harga saing seller responsive terima kasih,positive
"Respon penjual baik.
Kemasan baik, barang smp dgn selamat, g ada yg penyok.
.....👍.....",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,respon jual baik kemas baik barang smp dgn selamat penyok,positive
"pengiriman cepat,dikemas baik, bagus",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,kirim cepat kemas baik bagus,positive
"beli kedua kali, proses cepet.. kemarin pesen, hari ini sampe, recommend",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,beli dua kali proses cepet kemarin sen hari sampe recommend,positive
"Pengiriman cepat; Harga Bersaing Dan Seller Responsive 

Terima Kasih; God Bless",bintang 5,2 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,kirim cepat harga saing seller responsive terima kasih god bless,positive
"alhamdulillah paket telah tiba dengan selamat,dibungkus dengan rapi dan tiada kekurangan. sambal belum dicoba karena masih ada sambal dirumah. thanks semuanya.",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,alhamdulillah paket tiba selamat bungkus rapi tiada kurang sambal coba masih sambal rumah thanks semua,positive
pengiriman cepat ... salut sama mas kurir. tanpa harus chat dah sampe drumah. 👍👍👍,bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,kirim cepat salut sama mas kurir harus chat dah sampe drumah,positive
Pesen gudeg krecek pedas sesuai dgn pilihan. Yg dikirim malah varian krecek pedas. Jauh jauh dikirim ke hongkong malah salah varian,bintang 1,2 minggu lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,1,sen gudeg krecek pedas sesuai dgn pilih kirim malah varian krecek pedas jauh jauh kirim hongkong malah salah varian,negative
"pengiriman cepat, packing rapih,",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,5,kirim cepat packing rapih,positive
"barang ori, tapi packaging kurang tebal
beli 4 kaleng, 2 kaleng penyok",bintang 4,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:44,4,barang ori packaging kurang tebal beli kaleng kaleng penyok,positive
"kualitas barang bagus sesuai dengan harapan customer, proses kirimnya aman dan mudah, respon chat cepat dan juga ramah. trims dan sukses terus lapaknya, mantap!",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,kualitas barang bagus sesuai harap customer proses kirim aman mudah respon chat cepat juga ramah trims sukses terus lapak mantap,positive
Untuk rasa ini belum dicoba. Semoga sesuai keinginan. makasih banyaak..,bintang 4,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,4,rasa belum coba moga sesuai ingin makasih banyaak,positive
"Seller responsif, proses dan pengiriman cepat, packing rapi. Produk sudah ditunggu2. Trm. kasih.",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,seller responsif proses kirim cepat packing rapi produk tunggu trm kasih,positive
"Respon seller bagus,cepat. Soal rasa belum tahu. Klo gudeg aslinya di Jogja ya enak sekali. Semoga yg kalengan ini rasanya sama atau gak jauh² dg yg asli itu.",bintang 5,11 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,respon seller bagus cepat soal rasa tahu klo gudeg asli jogja enak sekali moga kaleng rasa sama gak jauh asli,positive
mantab seller ramah dan responsif. packing joss. expiry masih lama.,bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,mantab seller ramah responsif packing joss expiry lama,positive
"puas, respon dan servis sangat cepat dan baik, pesanan sesuai harapan, akansegera dicicipi, terimakasih.",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,puas respon servis sangat cepat baik pesan sesuai harap akansegera cicip terimakasih,positive
"Seller responsive, packaging aman, pengiriman cepat,  gudeg sudah pasti enak lah",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,seller responsive packaging aman kirim cepat gudeg pasti enak lah,positive
"Respon penjual, pengiriman dan kemasan sangat bagus dan cepat.
Recommended",bintang 5,11 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,respon jual kirim kemas sangat bagus cepat recommended,positive
"Toko responsnya bagus. Pemrosesan juga ok. 

Produknya gudeg-nya ok. Rasanya enak, pas untuk porsi 1 orang. Kalau buat yang makannya ga banyak bisa untuk 2x makan.",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,toko respons bagus pemrosesan produk gudeg nya rasa enak pas porsi orang kalau buat makan banyak untuk makan,positive
"Gudeg nya packing perfectly, cpt dan respond seller nya oke. Recommended seller neh",bintang 5,8 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:49,5,gudeg nya packing perfectly cpt respond seller nya oke recommended seller neh,positive
"ada beberapa penyok dan packaging aman tapi saya yakin ini dari seller uda penyok spt ini, biasany penyok sperti ini dibuat brg diskon, lain x jangan kasih yg penyok ya ,...",bintang 3,11 bulan lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:54,3,beberapa penyok packaging aman saya yakin dari seller uda penyok spt biasany penyok sperti buat brg diskon jangan kasih penyok,neutral
"expired lama, packing rapi pake bubble, pengiriman cepat. makasih banyak seller.",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:54,5,expired lama packing rapi pake bubble kirim cepat makasih banyak seller,positive
"Gudeg originalnya enak, tidak kemanisan, gurih meski kurang medok. sambalnya okelah, isinya (ikannya) kurang 😁😁😁
Overall rasanya enak...👍👍",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:54,5,gudeg originalnya enak manis gurih meski kurang medok sambal oke isi ikan kurang overall rasa enak,positive
"Lezat nikmat sesuai, packing aman rapi. pengiriman cepat. Terimakasih Bu Tjitro, terimakasih Tokopedia",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:54,5,lezat nikmat sesuai packing aman rapi kirim cepat terimakasih tjitro terimakasih tokopedia,positive
"Enak. Gudeg kaleng tapi rasanya ga mengecewakan. Expect bakal ada rasa aneh pengawet dsb, tp trnyt enggak. Kayak gudeg biasa, enak 👍👍 Mengobati kangen makan gudeg",bintang 5,Lebih dari 1 tahun lalu,Gudeg Kaleng Bu Tjitro All Varian Special Promo - Basreng Orignal,Makanan_minuman,2025-06-25 16:22:54,5,enak gudeg kaleng rasa kecewa expect bakal rasa aneh awet trnyt enggak kayak gudeg biasa enak obat kangen makan gudeg,positive
